"no_nas";"nm_nas";"no_ident";"jns_ident";"created_at_kantor";"masa_ident";"tgl_ident";"acc_off";"bntk_hkm";"gol_pemilik";"status_nas";"flag_hub_bank";"sumber_dana";"tujuan_dana";"maks_trans";"penghasilan_bulan";"penghasilan_lainnya";"pengeluaran_bulan";"pengeluaran_lainnya";"npwp";"no_telp";"email";"bidang_usaha"
"026ee5d4-2d41-4617-a6ab-320a56bed22d";"Abimanyu Laksana";"d14ad162-4e22-4b77-ba6d-8aeca3c8508c";"4";"472";"1";"2024-08-09";"EKs";"18";"6";"""01""";"false";"3";"3";"1";"4";"0";"3";"3";"36e4bff6-c909-431a-aa74-39f1a23c0f24";"+62 (049) 9481-9847";"Gabriella77@gmail.com";"9"
"19ca826e-d2f4-45ff-80e9-b30ba080cf6e";"Wastuti Humaira";"9555d80b-9960-41ca-9aea-f2989d5ebffe";"1";"379";"1";"2024-08-09";"HyK";"7";"10";"""00""";"false";"1";"2";"2";"3";"0";"3";"2";"00844a59-149f-4aa2-ba6a-d454e4e19425";"+62 (428) 7986-1952";"Fitri4@yahoo.com";"1"
"6bef01ea-c047-407d-851b-968cda741fc8";"Ilyas Ilyas Ahmad";"d6151fe9-2301-463b-89c2-f7cf93cc2d7e";"2";"5";"0";"2024-08-09";"Msp";"19";"9";"""00""";"false";"4";"0";"2";"4";"1";"4";"3";"8a768ecb-5d54-4f4d-8be1-409489b3fce3";"+62 (163) 9831-7380";"Mursita_Januar36@gmail.co.id";"10"
"78e74d92-1b15-4574-b81c-41059ae1ebc0";"Nadine Nadine Elvina";"8e36b2ff-0e2e-4232-bcf8-70e3371f905a";"4";"132";"0";"2024-08-09";"ndq";"17";"11";"""00""";"false";"3";"3";"3";"2";"3";"4";"4";"73e5dd1e-85c4-4412-b1a6-f63d39fce7ee";"+62 (327) 9223-0744";"Amelia.Elvina18@gmail.com";"10"
"3a13cc12-7452-48fa-8289-a79554381686";"Gadang Dirgantara";"e01fac6c-8749-42bb-a87d-6b7c1fbd8bb1";"4";"325";"0";"2024-08-09";"UGz";"12";"2";"""01""";"false";"2";"4";"3";"1";"3";"4";"4";"2445574b-7cde-44d9-8e91-622636725f62";"+62 (680) 8680-3025";"Emong.Ardianto@gmail.co.id";"0"
"c60f95c2-d092-48c7-a7f2-943b85b2142c";"Jail Jail Rajasa";"cfbead04-abe7-4d56-8d8f-86739972b90c";"1";"226";"1";"2024-08-09";"YuK";"8";"6";"""00""";"true";"2";"3";"3";"0";"2";"4";"4";"0ce6b2c0-1a29-4c60-b59d-11320df09cb8";"+62 (178) 4444-0034";"Putri_Azizah11@yahoo.co.id";"8"
"2532399c-ab36-44e3-ab8a-3c1b219cc097";"Gantar Gantar Habibi";"b2a610a1-83db-4f61-9071-f8b5b4361480";"2";"24";"0";"2024-08-09";"GPI";"12";"16";"""01""";"true";"0";"3";"0";"4";"1";"4";"1";"00c128e1-8607-45c7-ba45-61fd029360c0";"+62 (850) 7070-8450";"Adikara95@yahoo.com";"5"
"b43a5397-8be1-4b2a-a349-3954f03098cd";"Zulfa Utami";"95c556f9-0287-44cf-8d21-348e6a3c0957";"4";"65";"0";"2024-08-09";"qtI";"14";"13";"""01""";"true";"4";"0";"2";"2";"1";"3";"1";"634e81b6-6487-4225-85e1-52d778181028";"+62 (636) 0939-7159";"Wirda.Wastuti27@yahoo.co.id";"6"
"aba00d9d-40a1-4c25-b9b5-d92e5d52c7cb";"Nugraha Jagapati";"d5bb9df2-0dae-4423-af1d-b84657b16006";"1";"9";"0";"2024-08-09";"Lpe";"8";"17";"""01""";"true";"1";"3";"1";"3";"4";"3";"2";"cc682cc5-2d5d-493f-bba0-f35f81c7378a";"+62 (928) 1994-2485";"Teddy_Firmansyah@gmail.co.id";"10"
"e7ca8547-4029-4ee7-86d2-10239a8ccb53";"Aqila Natalia";"578a14d6-74af-498f-a699-71e0bcfeb4c2";"1";"326";"1";"2024-08-09";"mdI";"6";"8";"""00""";"false";"1";"2";"3";"1";"2";"1";"1";"7f492cd6-9e14-414b-a9b9-19b4a3b1a827";"+62 (658) 3530-2722";"Respati.Simbolon@gmail.com";"6"
"f0e65729-fa7d-4aaf-9c25-4b36404547dd";"Raisa Andini";"55e22b99-2e76-4c13-a4b5-3a8a798716bd";"4";"462";"0";"2024-08-09";"EOC";"6";"19";"""01""";"false";"0";"0";"0";"2";"3";"0";"3";"2cc07849-af34-4ddf-ab15-d06090dfd517";"+62 (883) 4335-8627";"Nrima.Lazuardi@yahoo.com";"5"
"f8d7a55e-32e0-4a36-ad74-01cdb6a86287";"Nur Nur Halimah";"e61e3859-6e01-42bb-b61f-b1c5f3d0db8c";"4";"339";"0";"2024-08-09";"Lyj";"18";"8";"""01""";"false";"2";"1";"1";"4";"0";"1";"1";"11bf888b-e884-4409-bd25-9917778cf395";"+62 (812) 1810-9377";"Yunita_Suartini@gmail.co.id";"6"
"0d1047f2-5100-4cda-8503-b053128d5da3";"Rahmi Jelita";"c0e9268f-aced-445b-902b-5f2da30937c1";"4";"435";"1";"2024-08-09";"xno";"11";"8";"""00""";"false";"3";"0";"2";"0";"1";"1";"3";"9570d52a-ec79-4fac-b998-bafc9efe8422";"+62 (436) 3380-4373";"Qori.Hariyah94@gmail.com";"0"
"ac32b109-b6d1-4156-9d5f-6be403f4448b";"Farida Eva";"dfe6d0f7-def1-4190-9b50-cbf0a54f6dfc";"3";"457";"1";"2024-08-09";"Nit";"7";"9";"""01""";"false";"1";"2";"0";"4";"4";"0";"1";"f7f9043b-1530-4152-8bc8-8e3f01ecfb4e";"+62 (995) 5414-3466";"Makuta_Mahendra38@yahoo.com";"4"
"28eaeb0a-fca1-430d-90c3-6d80a47e68d0";"Mahmud Mahmud Aswandi";"ebf1c3ce-99bd-4bfe-a3e2-d2e145f1d887";"2";"471";"1";"2024-08-09";"MXa";"16";"9";"""00""";"true";"1";"3";"2";"0";"1";"4";"1";"c7e49ac0-467a-415e-9efa-5548bb1187b3";"+62 (233) 7500-7050";"Saadat_Wibowo58@yahoo.com";"0"
"c5167d34-56a8-4a6b-a829-19a34887aca8";"Ilsa Purwanti";"11d7a37e-2fb4-41db-af9f-7a679b0b91b1";"1";"452";"1";"2024-08-09";"LoI";"18";"2";"""00""";"true";"0";"3";"2";"1";"0";"0";"2";"5e040d04-6ee0-4fec-b387-dcc89e36ff82";"+62 (357) 4313-2237";"Jamil11@gmail.com";"5"
"32cc0a9e-948a-43a9-959f-ebf9378fa0c0";"Anastasia Zahrah";"61ed4f57-a21b-4be0-a788-6210c3adfb84";"1";"426";"1";"2024-08-09";"pim";"17";"2";"""00""";"true";"2";"4";"0";"1";"4";"4";"0";"26069099-15d8-40a2-a013-914700dfdc97";"+62 (601) 8460-2861";"Jatmiko9@yahoo.com";"10"
"82672f40-1236-4c60-800b-1e6604cf861a";"Ganjaran Ganjaran Gunarto";"8e5ae22e-d886-4798-842d-490efba1639c";"4";"64";"0";"2024-08-09";"rwO";"11";"16";"""01""";"true";"3";"2";"4";"1";"2";"0";"3";"81874b9b-2ee0-4135-8454-7d621ddb8ecf";"+62 (776) 0276-6729";"Mursita.Nanda@yahoo.co.id";"5"
"7b7bd154-bde1-4037-8d64-9a7037327c79";"Pertiwi Tsabita";"0a1e7010-caa0-414d-a655-312135773df0";"3";"225";"0";"2024-08-09";"UYL";"0";"9";"""01""";"false";"4";"4";"0";"0";"2";"1";"1";"2814b844-bcdd-4cb7-b9d4-8c9e8efdd94d";"+62 (128) 1586-8256";"Balijan_Kusumo@yahoo.com";"1"
"230645fb-df43-4454-bdbb-15a11d4f96c8";"Sabian Paiman";"89eccd63-65ae-4d8e-8560-e899f98235df";"1";"285";"0";"2024-08-09";"okD";"9";"11";"""00""";"true";"4";"3";"0";"2";"3";"1";"0";"b0b8774d-3d13-4e49-b188-c48c110ad330";"+62 (807) 0888-3245";"Fitria.Yulianti37@yahoo.com";"8"
"97389186-9074-4fb7-a31f-142b250959d3";"Bakda Bakda Haryanto";"f72d6f54-d24f-42c3-ab9a-80cc89ce000a";"2";"275";"1";"2024-08-09";"Fjy";"5";"17";"""01""";"false";"0";"3";"0";"3";"2";"2";"0";"be89e62f-c632-4f02-8d39-c8aa8cefe120";"+62 (674) 8976-2414";"Naura.Lailasari65@yahoo.co.id";"7"
"84795402-ef7d-4e66-9b1c-4488ec08b15f";"Salimah Melinda";"2ba78761-8f0d-4088-8689-b82f17c85b72";"4";"124";"1";"2024-08-09";"Ptq";"1";"13";"""00""";"false";"3";"1";"4";"4";"2";"3";"4";"233f3deb-4464-4124-a96f-c0fe7a598b62";"+62 (109) 9376-3054";"Damar.Adhitama@gmail.co.id";"8"
"4948a15e-9a9c-4c9f-9504-483026092ca0";"Cinthia Cinthia Wahyuni";"82e8f7c7-3ccf-4722-bd79-a19a85f32411";"1";"495";"1";"2024-08-09";"QYT";"17";"16";"""01""";"false";"0";"1";"0";"2";"2";"3";"0";"dee47cb9-c5c9-43b7-a4ac-6ae116d83997";"+62 (241) 1048-6302";"Nurul73@gmail.co.id";"6"
"c425acee-7bb8-4192-b49b-0e270d9683eb";"Retno Retno Putri";"fb5aca5f-96af-4d3c-baaa-eff0ada0fc65";"1";"119";"0";"2024-08-09";"Pko";"9";"19";"""00""";"false";"1";"2";"4";"2";"1";"0";"0";"60b61727-4ed2-4267-9e2d-00f7083890c4";"+62 (469) 3310-8528";"Najam.Maheswara@yahoo.co.id";"6"
"88105e9a-24ea-4f35-b806-113848d54a5c";"Dyah Dyah Nurlaela";"71874fbe-7f79-4213-9b2c-2384ad07877e";"1";"211";"0";"2024-08-09";"UMo";"13";"3";"""01""";"false";"3";"0";"4";"1";"4";"4";"0";"678bb915-1741-4e5b-bea4-b3b48b1ce42d";"+62 (084) 6086-0383";"Febi81@yahoo.com";"4"
"6384fc5e-0e70-4798-bd52-4fe71352f6fe";"Nabila Pertiwi";"b7b57348-5bbf-4118-a2f4-b04b9baf4b26";"2";"251";"1";"2024-08-09";"vBa";"2";"3";"""01""";"true";"3";"3";"0";"2";"2";"0";"2";"3aa91a2d-9063-4146-bbaf-6c2e420b4248";"+62 (146) 5889-0227";"Nadia.Nathania25@gmail.co.id";"5"
"c5aae70f-ac07-4380-bb4d-c900adc4cb19";"Rini Pudjiastuti";"ba13a8bb-db8b-4b52-a8c1-b56ab31e5517";"2";"92";"1";"2024-08-09";"MXr";"5";"9";"""00""";"false";"0";"0";"0";"0";"0";"1";"1";"a2c2895a-b358-44ff-bcf0-6740991730d4";"+62 (027) 9244-8105";"Pia7@yahoo.com";"10"
"1354ffa3-e58c-41ea-a944-325489438831";"Simbolon Rendy";"05c2210d-a299-42b2-b967-ac4ad6283c33";"3";"366";"1";"2024-08-09";"zwn";"16";"10";"""01""";"false";"4";"2";"0";"4";"2";"1";"1";"24deb704-127c-4b84-bcca-40724dd306c0";"+62 (351) 4435-4814";"Darmaji.Hardiansyah@yahoo.com";"10"
"0458538b-22ef-4dae-bc5f-ebd0bf730517";"Aurora Aurora Pratiwi";"9eeefa2a-4c68-4589-94c4-a486f30a5d83";"2";"341";"1";"2024-08-09";"vym";"8";"15";"""01""";"false";"1";"1";"1";"1";"0";"3";"2";"078e3ae3-4bd7-4c84-ad69-131a6e6a9b63";"+62 (014) 2951-5081";"Warji28@yahoo.co.id";"3"
"0a9aa284-89ca-4eb1-9dd0-487a82978e65";"Kardi Nashiruddin";"c22fae24-3bc5-4ed4-8c73-15aee0094d0b";"4";"454";"1";"2024-08-09";"zFa";"1";"5";"""00""";"false";"2";"0";"4";"2";"0";"0";"0";"4263010b-060d-42f6-a964-31398eaedef1";"+62 (470) 4062-6602";"Okta.Ardianto@yahoo.co.id";"0"
"f1bcc9e9-63e1-4ddb-88ff-51f817e80e1d";"Arta Sihombing";"dd5aa42c-052e-4958-ab76-b351dea4a97f";"3";"161";"1";"2024-08-09";"mzU";"12";"0";"""01""";"true";"1";"4";"1";"2";"1";"0";"1";"7d53aa5e-66c5-4b55-81bc-b207c0c1ad71";"+62 (845) 9715-8161";"Fitria_Nasyidah5@yahoo.co.id";"6"
"9320d740-0722-4d67-ac07-4e26d2c174c0";"Laila Laila Astuti";"00fe95b9-93ed-4bff-bba9-43607d17c1e4";"1";"352";"1";"2024-08-09";"Dpt";"14";"12";"""01""";"false";"3";"1";"3";"2";"0";"1";"3";"df8e9718-8ee6-4faf-8a13-7302fc0a2ec4";"+62 (851) 3365-7950";"Febrina.Aryani15@gmail.com";"5"
"92bd9966-702b-48fd-9ffe-d93ab46d3b05";"Asmuni Ahmad";"0bd29a4a-842e-4d2c-901e-66fac0a6e0d8";"3";"327";"0";"2024-08-09";"pyR";"11";"11";"""01""";"true";"1";"3";"0";"0";"2";"1";"2";"f409e6c1-0baa-4b43-a835-e2864f60dcc6";"+62 (744) 7634-3874";"Darimin.Handoko62@yahoo.co.id";"2"
"e52c9a7a-580e-4919-9b5f-f12b2be05b5f";"Ratna Ratna Nuraini";"7999bbef-f132-4978-92d9-259b8bfde213";"3";"231";"0";"2024-08-09";"wIq";"4";"14";"""00""";"false";"4";"4";"0";"4";"2";"2";"0";"804b955b-d9cf-4097-8b05-474d71cd909f";"+62 (222) 7161-8641";"Anita.Nurdiyanti51@yahoo.co.id";"1"
"42e3b4ea-4283-40ed-975e-a7625a5ebeb6";"Azalea Azalea Yolanda";"0dfa1b47-688a-4097-9e07-d9287d740a22";"4";"122";"0";"2024-08-09";"TXD";"4";"17";"""00""";"true";"1";"3";"4";"0";"2";"0";"1";"39afb879-a5b7-4418-a04e-e7a08f6fa85c";"+62 (325) 1393-4592";"Yunita72@gmail.co.id";"10"
"7dbbf034-be87-40bc-80f9-d9622b6be3de";"Prakosa Saputra";"8f3f4dbd-0f74-4cdb-a378-9cc15d792eee";"1";"376";"0";"2024-08-09";"MYQ";"12";"6";"""00""";"true";"4";"4";"2";"3";"2";"2";"2";"dfdfc98c-c6e0-4d17-82f9-413a01197318";"+62 (544) 6424-6792";"Cahyadi.Hutapea27@yahoo.com";"4"
"890bdfa3-084e-45df-af5d-5b7956f7002d";"Mayasari Rita";"137f4199-499f-4e42-8ab8-20cdb4f7cdc9";"1";"454";"0";"2024-08-09";"PRl";"3";"16";"""01""";"false";"1";"3";"1";"4";"0";"3";"0";"00a5d50d-ec8d-41d8-9a68-2a798ff6df8d";"+62 (542) 1070-9703";"Kamaria.Suryatmi26@yahoo.com";"5"
"5bf32203-337a-41c2-bfa1-9711f1fc60aa";"Icha Kuswandari";"88f0bb46-89f3-43f4-8b18-28e796b5f21f";"4";"116";"1";"2024-08-09";"pnR";"6";"3";"""01""";"true";"4";"3";"4";"3";"4";"3";"3";"3cb0e9e0-301a-44ac-88cc-572a31391256";"+62 (915) 2104-3671";"Irnanto91@gmail.com";"9"
"6cd76148-8ca3-4664-b478-40ddd1ba9b9c";"Amanta Gilda";"873b1948-343f-4f67-8bd1-3355ca36e071";"1";"138";"0";"2024-08-09";"Smn";"20";"7";"""00""";"true";"2";"1";"1";"4";"1";"2";"1";"de3717bc-5554-4264-8f09-e91972650eab";"+62 (061) 5508-3963";"Nabila28@yahoo.com";"8"
"59f35ff9-d38f-4f49-ae2e-5e90da91fdd1";"Winda Mayasari";"2d8ca796-1536-46d2-a612-98d737b88b0f";"3";"75";"1";"2024-08-09";"acR";"4";"12";"""00""";"true";"2";"0";"4";"0";"3";"0";"0";"a4302d5f-f831-44c7-9e8f-0c0c7b1f0a5f";"+62 (633) 1302-5089";"Nur_Permata@yahoo.com";"5"
"1968e916-488a-4d5d-bd29-58b0c925859b";"Luthfi Adhitama";"be9fdee9-8b06-4c06-8b4a-152bb597cc18";"4";"230";"0";"2024-08-09";"OHR";"20";"8";"""00""";"false";"3";"1";"2";"2";"1";"3";"0";"83fd679b-b30d-416d-9411-5badc8cf65e3";"+62 (077) 7043-0079";"Calista74@yahoo.co.id";"7"
"706ef9fa-71e6-43c7-ba7e-24bf41869176";"Pudjiastuti Ami";"9747c116-e069-4512-8e78-e1589f006155";"1";"173";"1";"2024-08-09";"LZv";"7";"4";"""01""";"true";"2";"4";"0";"3";"3";"1";"2";"8748f778-2a5d-423f-a9c3-7a2d1d5a0212";"+62 (517) 0645-9385";"Pangeran.Prasetyo@yahoo.com";"2"
"2575ca30-b196-4dcd-837b-c794312bf401";"Bella Bella Mandasari";"61317209-fbc2-42e0-af3e-1ff302bc8842";"2";"32";"0";"2024-08-09";"SMh";"1";"9";"""00""";"false";"1";"4";"1";"2";"1";"3";"2";"4d3b9650-432c-466c-b895-ec4ee868dda7";"+62 (913) 8077-2833";"Mujur22@gmail.co.id";"0"
"fdb5a636-abb8-45aa-847f-4be8b7af1ca8";"Nardi Yulianto";"e0382030-48be-45e1-91a5-0b7c25b216e4";"2";"151";"0";"2024-08-09";"GJO";"13";"0";"""01""";"true";"4";"3";"1";"1";"1";"2";"1";"f2f54581-22a3-4f2d-b8d0-3a1e90702fde";"+62 (975) 1219-5014";"Tami_Salma46@yahoo.co.id";"7"
"2561afdf-8c74-4af1-90d2-96f63b42cd08";"Gilda Gilda Mahestri";"fc018092-33d8-4c87-a966-3f0cbabb31cd";"2";"161";"1";"2024-08-09";"Tdo";"18";"7";"""01""";"true";"1";"2";"1";"2";"0";"4";"1";"b0d4f49a-1d35-4333-87c3-95ea14c0303e";"+62 (456) 5289-0093";"Gamanto.Abimanyu36@yahoo.com";"0"
"580b321b-4e4a-43a5-8049-1f2252c63ed3";"Afifah Putri";"5611ee76-96d8-4f1f-a5bc-af9411982e92";"2";"283";"1";"2024-08-09";"lVV";"18";"3";"""00""";"false";"4";"3";"1";"3";"1";"0";"3";"47cb3268-e212-47a7-a28f-f861e05e8aee";"+62 (452) 4416-5777";"Juli.Laksmiwati@yahoo.co.id";"8"
"89502dcc-4842-44f0-809d-f5f5ac45f066";"Adhitama Kadir";"db0254c2-e356-46f6-91b2-7cf5ca24e811";"2";"2";"1";"2024-08-09";"LNt";"2";"14";"""01""";"false";"4";"2";"2";"4";"0";"3";"4";"28abe7ae-4391-40a0-b2c5-0d6fa01c2bbc";"+62 (711) 9181-5747";"Dalima8@gmail.co.id";"8"
"449fb417-a12b-4c14-b4c3-6c0917904d2a";"Drajat Drajat Ardana";"0f60dfee-034e-4105-8497-d7253bee015a";"3";"52";"1";"2024-08-09";"nXw";"15";"9";"""00""";"true";"1";"3";"4";"3";"1";"4";"1";"4beb4176-e465-4206-b120-6d9733ef74c1";"+62 (743) 1545-7291";"Prakosa_Aswandi@yahoo.com";"6"
"74a16881-7b7d-4967-b4d5-5a57c2c36719";"Olivia Safitri";"91f17ec2-59b8-4ff5-91bb-1941f8f11a2b";"3";"211";"1";"2024-08-09";"MSa";"12";"6";"""00""";"true";"1";"0";"2";"1";"4";"0";"1";"12b92eb3-c2a5-4d44-af91-9a6613f468f5";"+62 (859) 6752-5108";"Hilda55@gmail.com";"9"
"6cc0e74d-6bd6-4618-932c-f4e2354ff475";"Caket Caket Manullang";"9839bc46-2ccd-468c-a649-9c3e22f4a4e7";"2";"229";"1";"2024-08-09";"Zij";"1";"7";"""01""";"true";"3";"4";"1";"3";"2";"0";"4";"576b4680-2a86-4cfb-8600-575c2d4a9733";"+62 (653) 3066-6204";"Harsana.Budiman2@gmail.com";"3"
"03e3161e-8d68-4b75-89a1-cd092c9d0a7b";"Artawan Prabowo";"614dee81-c1fc-42bf-b1ff-967d11b60cf9";"3";"53";"0";"2024-08-09";"wIt";"4";"7";"""00""";"true";"0";"3";"0";"0";"1";"3";"1";"fa892b0c-799e-4b56-80cc-0b8d2538068c";"+62 (998) 8023-0701";"Najwa.Lestari23@yahoo.co.id";"9"
"77f3da76-ca66-4d28-b543-b800b3a35340";"Aisyah Fathina";"d94e244b-ad36-4a45-9923-b5aca7a9e4f3";"4";"43";"1";"2024-08-09";"LzY";"2";"18";"""00""";"true";"0";"3";"3";"2";"1";"1";"1";"31c61345-0cfd-4c63-b8fb-763de434fdeb";"+62 (573) 2046-7189";"Niyaga60@gmail.com";"3"
"d6be4fac-82d5-4f29-962e-8a8709daf6c5";"Wulandari Hilda";"fcc1f00f-3b46-4ef1-bb5f-a7b8af3681a5";"3";"233";"0";"2024-08-09";"aRB";"19";"0";"""01""";"false";"1";"3";"4";"0";"2";"1";"4";"be5b3818-96fa-461c-856f-002f105da7ea";"+62 (328) 8086-5591";"Mustofa_Febian@gmail.co.id";"7"
"e26b42c9-ffe4-4a7f-905a-d10f52c178c2";"Ananda Fara";"57a54179-fbfd-46f4-a2e3-c4cc7bf379a6";"2";"84";"1";"2024-08-09";"gph";"3";"10";"""01""";"false";"4";"0";"4";"0";"2";"0";"4";"09046986-0009-4a47-b382-a64af5a7ace0";"+62 (493) 7734-9005";"Sari35@gmail.com";"10"
"77dd86f3-92cc-4dd5-ab91-b766a12fc320";"Murti Murti Ahmad";"7085849f-37b5-4ca4-9d15-0e2aa0a0af10";"3";"85";"0";"2024-08-09";"clX";"11";"7";"""01""";"true";"3";"0";"4";"1";"0";"3";"0";"a50ff0ea-0952-46c5-b981-11fd98c849d1";"+62 (677) 0022-3756";"Umay_Iswahyudi99@yahoo.com";"8"
"cbe72c67-2ba8-4978-9c7d-191157dcb451";"Juwita Fitri";"c21c1a89-eaf7-470e-804d-d2e6ad0d26eb";"3";"283";"1";"2024-08-09";"vqi";"13";"13";"""01""";"false";"1";"0";"1";"1";"2";"3";"3";"f6fcd295-eda3-4d8d-883a-081cc47d4071";"+62 (663) 4686-1408";"Icha49@gmail.com";"0"
"f1218e52-0963-457c-a385-f0ce9432b143";"Wijayanti Ina";"b2c151df-0383-4840-b340-e3781cf8f3ac";"3";"227";"1";"2024-08-09";"IHw";"2";"10";"""01""";"true";"0";"2";"1";"1";"4";"2";"0";"25d24902-c5ae-4d9d-bfb4-1b8b8b35a57d";"+62 (597) 8347-4645";"Dwi10@gmail.co.id";"5"
"5d67bd07-e9c5-450b-bcb7-21a5dc5d8807";"Rahardian Embuh";"99195f90-fde5-4ea2-a159-415d440b478b";"4";"348";"0";"2024-08-09";"fTj";"15";"3";"""00""";"true";"1";"2";"4";"2";"3";"4";"1";"9f9b9128-da88-4bd3-a2aa-f1e5c0aff70d";"+62 (876) 7709-5195";"Aurora.Fernanda89@yahoo.co.id";"10"
"d0a072b7-7db6-49e0-b728-c0e0f25d4dd6";"Hidayat Kemal";"53743877-8300-4fd2-a0f8-62f7258c9853";"3";"285";"0";"2024-08-09";"Rnk";"18";"14";"""00""";"false";"0";"2";"2";"3";"3";"3";"0";"131712d5-f72a-44bd-9893-bff28c3b7266";"+62 (120) 9961-9262";"Okta_Manullang@gmail.com";"2"
"20642a20-abb8-4a30-95e6-4c4c3e1cd432";"Puput Wastuti";"0f82f6b3-e8e8-4427-adb4-b78d039e787f";"1";"337";"0";"2024-08-09";"LmF";"12";"7";"""01""";"false";"4";"2";"0";"3";"2";"2";"2";"1eb50076-ac96-498a-a1fa-919320c6408f";"+62 (496) 6843-0597";"Ajimat.Rayhan@gmail.co.id";"9"
"1df7faef-59d6-46ec-beb7-c100cbb4c8b7";"Firgantoro Luluh";"34385455-4e1c-4d3b-abb8-9766b0410504";"2";"310";"1";"2024-08-09";"GNA";"17";"11";"""00""";"true";"4";"3";"4";"0";"3";"4";"2";"bacee20f-a5ee-47ff-b49b-26d03df71f13";"+62 (355) 7020-2143";"Asman96@yahoo.com";"6"
"7e098a1c-1154-41ca-991b-e3bdbe98ea37";"Sudrajat Gara";"565c17d1-baf8-4529-99a5-73719b2a9d48";"1";"184";"1";"2024-08-09";"CmT";"19";"17";"""01""";"true";"0";"0";"4";"3";"3";"1";"1";"c37d1cce-e319-44bf-90ad-781d82f43a27";"+62 (438) 2935-5931";"Mulyono87@gmail.co.id";"2"
"94d26ac4-981c-4166-88a2-7cce9108c88c";"Prasetya Prasetya Gunawan";"8059fca2-a70e-49b5-8171-30dd163c108f";"1";"432";"1";"2024-08-09";"orO";"1";"14";"""00""";"true";"2";"0";"3";"1";"4";"0";"1";"5e284011-3e64-4fcc-bc38-3fd19b45d82b";"+62 (263) 9508-6971";"Elma_Usada81@gmail.co.id";"2"
"6e6ed67f-7895-4cb3-8a29-252ff7bf7890";"Jelita Julia";"b541c35f-80e3-4705-a5ce-f526886e8d00";"4";"436";"1";"2024-08-09";"Oub";"2";"15";"""00""";"false";"4";"3";"0";"1";"1";"1";"1";"dce50e69-4f93-44d3-b3d3-adbeadc0b64e";"+62 (441) 0676-5387";"Pandu34@yahoo.co.id";"7"
"2d956aa6-5de5-4691-99ad-20ee00200df4";"Caket Lazuardi";"e79c89e1-7f98-4692-b82f-4c17bce59605";"2";"322";"0";"2024-08-09";"pEn";"18";"7";"""00""";"true";"0";"0";"4";"2";"0";"0";"1";"5ecbdb5a-f64f-468e-9377-7d6c5f193677";"+62 (817) 8207-0403";"Malik_Wicaksono86@gmail.co.id";"9"
"964c804e-8c50-4bad-a48d-b15af1e259a0";"Nasyiah Sarah";"d5357b6e-968d-4828-ae2f-c0a8886b6e75";"1";"424";"1";"2024-08-09";"VeA";"20";"13";"""01""";"false";"1";"2";"0";"4";"3";"0";"3";"0018647a-2c54-42b7-b758-7d9fd0343e55";"+62 (155) 5852-0395";"Adika.Mangunsong75@yahoo.com";"7"
"ab21a132-f663-46ae-9346-f5ab63a313dc";"Humaira Usamah";"ce439937-caea-4e37-a928-d559fe47b545";"3";"453";"0";"2024-08-09";"EbN";"5";"18";"""01""";"false";"2";"1";"4";"3";"0";"3";"0";"c06fc71d-23ac-4113-9707-105812193502";"+62 (840) 6738-1070";"Tania_Damayanti53@yahoo.co.id";"7"
"e50ad753-a100-48fa-a14b-29a973214912";"Yuniar Kani";"087f620d-8977-40ed-866d-d274946c3228";"4";"125";"1";"2024-08-09";"jFM";"15";"9";"""00""";"true";"4";"1";"0";"2";"2";"4";"0";"a95715ae-851c-46e9-8085-6faed49b4165";"+62 (782) 6524-6002";"Cinthia60@gmail.com";"8"
"c20aa0fb-0d4d-4ba2-82a0-bf87d1fde8bc";"Winarsih Ana";"ef40b73a-09d5-4e72-95e9-516078dc70cc";"3";"293";"0";"2024-08-09";"fHd";"4";"7";"""00""";"true";"1";"3";"3";"0";"2";"4";"2";"4c7c693d-b4b2-44e0-b669-91db98885009";"+62 (876) 2209-2549";"Dalima3@gmail.com";"8"
"e91cb619-6574-4e4d-a85e-b4e15e0d1a25";"Mustika Uchita";"5802f878-db71-49b8-9303-27a2e28c2211";"2";"443";"0";"2024-08-09";"Pel";"10";"1";"""00""";"false";"4";"3";"0";"0";"0";"3";"2";"8f410254-42eb-414f-bfff-d08072eb29a6";"+62 (414) 1127-0030";"Bakiman_Setiawan74@gmail.com";"3"
"8678af34-0e92-418e-9eb4-b3cd9344e96c";"Nada Azzahra";"0b422591-87bd-4899-9257-cca11f04eeb9";"1";"361";"0";"2024-08-09";"ALI";"9";"0";"""01""";"false";"0";"4";"3";"4";"0";"0";"3";"b2b6c4b9-3b75-4117-83fc-c85a19dace08";"+62 (425) 5946-5265";"Edison.Halim@gmail.co.id";"1"
"847c8933-7a6d-41cd-b2b0-cf06db7693c7";"Napitupulu Dwi";"5c074e91-e626-4e77-9782-135fa5f03643";"4";"152";"0";"2024-08-09";"rMS";"20";"16";"""01""";"false";"3";"4";"4";"4";"0";"3";"2";"c95c6a97-509b-448d-bf4d-ba3c41b26973";"+62 (277) 8143-5752";"Ibun.Suwarno17@yahoo.com";"3"
"847d143a-5698-43ed-a55d-99410fa544b9";"Devi Salsabilla";"e72cae8a-2418-468a-9762-49471225781b";"3";"251";"0";"2024-08-09";"ref";"20";"1";"""01""";"false";"0";"2";"2";"1";"2";"1";"3";"34b45fdc-40ac-413b-9401-ee8d177d1393";"+62 (426) 9237-1923";"Zelaya.Namaga54@gmail.co.id";"6"
